scenario,algorithm,flow_id,subscriber_id,role,service_id,service_type,allowed_by_policy,controller_decision,policy_violation,path,path_length,rerouted,unreachable,generated_rules,explanation
role_change,sdn_shortest_path,role_change_f016,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f017,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f018,u03,blocked,srv_lms,lms,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f019,u11,blocked,srv_admin,admin,False,allow,True,s7 -> s4 -> s9,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f020,u07,guest,srv_db,database,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f021,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f022,u11,blocked,srv_internet,internet,False,allow,True,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f023,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f024,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f025,u04,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f026,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f027,u01,blocked,srv_file,file,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f028,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f029,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f030,u03,student,srv_video,video,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f031,u08,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f032,u05,teacher,srv_db,database,False,allow,True,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f033,u08,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f034,u02,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f035,u11,blocked,srv_file,file,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f036,u02,blocked,srv_file,file,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f037,u04,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f038,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f039,u04,teacher,srv_admin,admin,False,allow,True,s6 -> s9,1,False,False,1,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f040,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f041,u10,blocked,srv_lms,lms,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f042,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f043,u02,student,srv_internet,internet,True,allow,False,s5 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f044,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f045,u01,blocked,srv_internet,internet,False,allow,True,s5 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f046,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f047,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f048,u04,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f049,u11,blocked,srv_file,file,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f050,u01,student,srv_admin,admin,False,allow,True,s5 -> s3 -> s4 -> s9,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f051,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f052,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f053,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f054,u10,blocked,srv_admin,admin,False,allow,True,s5 -> s3 -> s4 -> s9,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f055,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f056,u10,blocked,srv_db,database,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f057,u11,blocked,srv_admin,admin,False,allow,True,s7 -> s4 -> s9,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f058,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f059,u08,admin,srv_file,file,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f060,u02,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f061,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f062,u02,student,srv_file,file,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f063,u06,student,srv_video,video,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f064,u09,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f065,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f066,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f067,u10,blocked,srv_internet,internet,False,allow,True,s5 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f068,u04,teacher,srv_db,database,False,allow,True,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f069,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f070,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f071,u10,blocked,srv_db,database,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f072,u10,blocked,srv_db,database,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f073,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f074,u06,guest,srv_video,video,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f075,u07,guest,srv_lms,lms,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f076,u09,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f077,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f078,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f079,u03,student,srv_db,database,False,allow,True,s7 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f080,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f081,u10,blocked,srv_video,video,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f082,u09,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f083,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f084,u09,admin,srv_db,database,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f085,u04,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f086,u05,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f087,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f088,u07,guest,srv_admin,admin,False,allow,True,s7 -> s4 -> s9,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f089,u04,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_shortest_path,role_change_f090,u01,blocked,srv_file,file,False,allow,True,s5 -> s2 -> s8,2,False,False,2,"SDN-контролер будує найкоротший маршрут, але не застосовує політики ролей"
role_change,sdn_policy,role_change_f001,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f002,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f003,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f004,u10,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
role_change,sdn_policy,role_change_f005,u05,teacher,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс database
role_change,sdn_policy,role_change_f006,u10,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
role_change,sdn_policy,role_change_f007,u10,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
role_change,sdn_policy,role_change_f008,u04,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f009,u04,admin,srv_admin,admin,True,allow,False,s6 -> s9,1,False,False,1,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f010,u11,blocked,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс lms
role_change,sdn_policy,role_change_f011,u11,blocked,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс video
role_change,sdn_policy,role_change_f012,u01,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f013,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f014,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f015,u05,teacher,srv_video,video,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f016,u08,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f017,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f018,u03,blocked,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс lms
role_change,sdn_policy,role_change_f019,u11,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
role_change,sdn_policy,role_change_f020,u07,guest,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс database
role_change,sdn_policy,role_change_f021,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f022,u11,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
role_change,sdn_policy,role_change_f023,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f024,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f025,u04,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f026,u05,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f027,u01,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
role_change,sdn_policy,role_change_f028,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f029,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f030,u03,student,srv_video,video,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f031,u08,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f032,u05,teacher,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс database
role_change,sdn_policy,role_change_f033,u08,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f034,u02,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f035,u11,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
role_change,sdn_policy,role_change_f036,u02,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
role_change,sdn_policy,role_change_f037,u04,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f038,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f039,u04,teacher,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс admin
role_change,sdn_policy,role_change_f040,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f041,u10,blocked,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс lms
role_change,sdn_policy,role_change_f042,u09,admin,srv_video,video,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f043,u02,student,srv_internet,internet,True,allow,False,s5 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f044,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f045,u01,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
role_change,sdn_policy,role_change_f046,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f047,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f048,u04,teacher,srv_internet,internet,True,allow,False,s6 -> s3 -> s1,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f049,u11,blocked,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс file
role_change,sdn_policy,role_change_f050,u01,student,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс admin
role_change,sdn_policy,role_change_f051,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f052,u08,admin,srv_internet,internet,True,allow,False,s9 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f053,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f054,u10,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
role_change,sdn_policy,role_change_f055,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f056,u10,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
role_change,sdn_policy,role_change_f057,u11,blocked,srv_admin,admin,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс admin
role_change,sdn_policy,role_change_f058,u04,teacher,srv_lms,lms,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f059,u08,admin,srv_file,file,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f060,u02,student,srv_lms,lms,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f061,u06,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f062,u02,student,srv_file,file,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль student -> сервіс file
role_change,sdn_policy,role_change_f063,u06,student,srv_video,video,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f064,u09,admin,srv_admin,admin,True,allow,False,s9,0,False,False,0,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f065,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f066,u07,guest,srv_internet,internet,True,allow,False,s7 -> s4 -> s2 -> s1,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f067,u10,blocked,srv_internet,internet,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс internet
role_change,sdn_policy,role_change_f068,u04,teacher,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль teacher -> сервіс database
role_change,sdn_policy,role_change_f069,u02,student,srv_video,video,True,allow,False,s5 -> s2 -> s8,2,False,False,2,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f070,u05,teacher,srv_file,file,True,allow,False,s6 -> s3 -> s1 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f071,u10,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
role_change,sdn_policy,role_change_f072,u10,blocked,srv_db,database,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль blocked -> сервіс database
role_change,sdn_policy,role_change_f073,u03,student,srv_lms,lms,True,allow,False,s7 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
role_change,sdn_policy,role_change_f074,u06,guest,srv_video,video,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс video
role_change,sdn_policy,role_change_f075,u07,guest,srv_lms,lms,False,deny,False,,0,False,False,0,доступ заборонено політикою RBAC: роль guest -> сервіс lms
role_change,sdn_policy,role_change_f076,u09,admin,srv_lms,lms,True,allow,False,s9 -> s4 -> s2 -> s8,3,False,False,3,перевірка політики доступу та встановлення маршруту без резервного обходу
